date,trend,weekly,annual,events,promo,noise,intensity,discount,price_index,line_items,actual_revenue,actual_units
2024-11-16,1.477132,1.282685,1.20899,0.812791,0.943436,0.949397,1.667638,0.020001,1.067842,99,10838.39,186
2024-11-17,1.478106,1.105505,1.212175,0.812805,0.943436,0.934115,1.418831,0.020002,1.067945,84,9542.28,143
2024-11-18,1.479085,0.896186,1.215347,0.812835,0.943436,0.834335,1.030734,0.020005,1.068047,61,6385.3,126
2024-11-19,1.480068,0.857418,1.2185,0.812895,0.943436,1.269404,1.505382,0.02001,1.068149,89,8780.05,177
2024-11-20,1.481056,0.857418,1.221631,0.813014,0.943436,1.413296,1.681698,0.02002,1.068252,100,10772.61,188
2024-11-21,1.482049,0.896186,1.224735,0.813243,0.943436,1.331381,1.661645,0.02004,1.068354,99,10807.19,213
2024-11-22,1.483047,1.105505,1.22781,0.81367,0.943436,0.957941,1.480288,0.020077,1.068456,88,9615.8,181
2024-11-23,1.48405,1.282685,1.230849,0.814456,0.943436,1.114029,2.005625,0.020146,1.068559,119,13100.65,233
2024-11-24,1.485058,1.105505,1.23385,0.816382,0.943436,1.13716,1.774163,0.020322,1.068661,105,13051.92,230
2024-11-25,1.486071,0.896186,1.236807,0.831318,0.943436,1.112031,1.436601,0.021817,1.068764,85,9507.95,165
2024-11-26,1.487088,0.857418,1.239716,0.971947,0.943436,1.245252,1.804946,0.036175,1.068866,107,11261.99,199
2024-11-27,1.488111,0.857418,1.242573,1.679345,0.943436,1.181601,2.968063,0.108607,1.068968,176,18949.05,331
2024-11-28,1.489138,0.896186,1.245373,3.250768,0.943436,1.178438,6.006729,0.269595,1.069071,357,30218.28,704
2024-11-29,1.49017,1.105505,1.248112,4.291205,0.943436,1.159279,9.650052,0.376761,1.069173,573,39062.16,1157
2024-11-30,1.491208,1.282685,1.250784,3.593749,0.943436,1.102609,8.943802,0.3132,1.069276,531,39995.86,1063
2024-12-01,1.49225,1.105505,1.253386,3.135137,0.943436,0.787992,4.81923,0.29712,1.069378,286,22933.44,530
2024-12-02,1.493297,0.896186,1.255912,3.370689,0.943436,0.926827,4.953743,0.346854,1.069481,294,21672.13,552
2024-12-03,1.494349,0.857418,1.258358,2.393305,0.943436,0.89129,3.244729,0.219553,1.069583,193,18043.33,391
2024-12-04,1.495406,0.857418,1.260719,1.378728,0.943436,0.78881,1.658568,0.083012,1.069686,98,10669.03,182
2024-12-05,1.496468,0.896186,1.26299,1.18261,0.943436,1.178111,2.226415,0.053256,1.069788,132,13741.22,256
2024-12-06,1.497535,1.105505,1.265168,1.262124,0.943436,1.365313,3.405118,0.059059,1.069891,202,21684.57,410
2024-12-07,1.498607,1.282685,1.267247,1.380832,0.943436,1.360125,4.316193,0.069335,1.069993,256,27752.25,501
2024-12-08,1.499684,1.105505,1.269222,1.512396,0.943436,1.151166,3.45632,0.08076,1.070096,205,18615.19,385
2024-12-09,1.500766,0.896186,1.27109,1.650838,0.943436,1.279636,3.407145,0.092784,1.070198,202,21134.1,401
2024-12-10,1.501853,0.857418,1.272845,1.789173,0.943436,1.08652,3.006065,0.104798,1.070301,178,17702.45,353
2024-12-11,1.502945,0.857418,1.274483,1.919179,0.943436,1.055812,3.139674,0.116088,1.070403,186,19943.0,367
2024-12-12,1.504042,0.896186,1.276,2.032148,0.943436,0.860701,2.838107,0.1259,1.070506,168,16508.2,323
2024-12-13,1.505144,1.105505,1.277392,2.119835,0.943436,1.001872,4.258823,0.133515,1.070609,253,22954.92,493
2024-12-14,1.506251,1.282685,1.278654,2.175447,0.943436,1.004588,5.093532,0.138345,1.070711,302,30165.64,575
2024-12-15,1.507363,1.105505,1.279782,2.194505,0.943436,0.819741,3.619428,0.14,1.070814,215,20935.05,415
2024-12-16,1.50848,0.896186,1.280773,2.175451,0.943436,0.920932,3.272644,0.138346,1.070916,194,17625.1,388
2024-12-17,1.509602,0.857418,1.281622,2.119878,0.943436,0.955131,3.168847,0.133527,1.071019,188,18877.71,356
2024-12-18,1.510729,0.857418,1.282325,2.032502,0.943436,1.281746,4.082471,0.126,1.071122,242,25081.86,504
2024-12-19,1.511861,0.896186,1.28288,1.921491,0.943436,1.240823,3.909822,0.116745,1.071224,232,22769.93,474
2024-12-20,1.512998,1.105505,1.283283,1.800902,0.943436,1.074773,3.919588,0.108134,1.071327,233,23265.89,440
2024-12-21,1.51414,1.282685,1.28353,1.696589,0.943436,1.059078,4.225801,0.105981,1.07143,251,26684.46,509
2024-12-22,1.515287,1.105505,1.283618,1.642728,0.943436,1.021823,3.405218,0.121428,1.071532,202,19761.93,386
2024-12-23,1.51644,0.896186,1.283544,1.623226,0.943436,0.972403,2.597599,0.16697,1.071635,154,14231.62,301
2024-12-24,1.517597,0.857418,1.283306,1.554474,0.943436,0.837649,2.051339,0.241691,1.071738,122,11941.69,248
2024-12-25,1.518759,0.857418,1.282901,1.566433,0.943436,0.914139,2.256897,0.316893,1.07184,134,9361.96,245
2024-12-26,1.519927,0.896186,1.282327,1.790054,0.943436,0.862109,2.543083,0.348066,1.071943,151,12690.69,313
2024-12-27,1.521099,1.105505,1.28158,1.860448,0.943436,0.783131,2.962294,0.314135,1.072046,176,14841.26,336
2024-12-28,1.522276,1.282685,1.28066,1.633472,0.943436,0.986033,3.799819,0.240502,1.072149,226,17915.04,425
2024-12-29,1.523459,1.105505,1.279565,1.357388,0.943436,1.049792,2.897166,0.175154,1.072251,172,15733.07,328
2024-12-30,1.524647,0.896186,1.278293,1.200247,0.943436,0.77421,1.531227,0.148095,1.072354,91,8656.57,183
2024-12-31,1.525839,0.857418,1.276842,1.16981,0.943436,0.893075,1.646473,0.157915,1.072457,98,10066.46,195
2025-01-01,1.527037,0.857418,1.276452,1.207428,0.943436,1.110187,2.11357,0.185648,1.07256,125,11968.65,237
2025-01-02,1.52824,0.896186,1.274777,1.253311,0.943436,1.209508,2.496917,0.211181,1.072662,148,13724.69,277
2025-01-03,1.529448,1.105505,1.272921,1.269344,0.943436,1.240109,3.196308,0.220898,1.072765,190,16345.9,341
2025-01-04,1.530661,1.282685,1.270885,1.241035,0.943436,1.078989,3.152234,0.209668,1.072868,187,15802.55,371
2025-01-05,1.531879,1.105505,1.268667,1.173759,0.943436,0.900167,2.141644,0.180411,1.072971,127,11902.21,255
2025-01-06,1.533102,0.896186,1.266268,1.08558,0.943436,0.815166,1.452497,0.141451,1.073074,86,8510.18,175
2025-01-07,1.53433,0.857418,1.263688,0.997449,0.943436,0.975304,1.52579,0.1023,1.073176,91,10487.41,175
2025-01-08,1.535563,0.857418,1.260927,0.924711,0.943436,1.043903,1.511921,0.069911,1.073279,90,11201.5,191
2025-01-09,1.536801,0.896186,1.257986,0.873513,0.943436,1.224896,1.748931,0.047087,1.073382,104,10206.12,192
2025-01-10,1.538045,1.105505,1.254866,0.842278,0.943436,1.259528,2.135513,0.033156,1.073485,127,13673.26,256
2025-01-11,1.539293,1.282685,1.251567,0.825604,0.943436,1.057399,2.035254,0.025718,1.073588,121,12587.57,239
2025-01-12,1.540547,1.105505,1.248092,0.817771,0.943436,0.841916,1.380687,0.022224,1.073691,82,8716.82,174
2025-01-13,1.541805,0.896186,1.244442,0.814519,0.943436,0.892988,1.179946,0.020774,1.073794,70,8020.93,131
2025-01-14,1.543069,0.857418,1.240619,0.813323,0.943436,0.987891,1.244231,0.020241,1.073897,74,7183.12,144
2025-01-15,1.544337,0.857418,1.236625,0.812932,0.943436,0.961097,1.206998,0.020067,1.073999,72,7423.05,139
2025-01-16,1.545611,0.896186,1.232462,0.812818,0.943436,0.899757,1.177885,0.020017,1.074102,70,8490.01,138
2025-01-17,1.54689,1.105505,1.228132,0.812788,0.943436,0.995813,1.603736,0.020004,1.074205,95,9775.28,173
2025-01-18,1.548174,1.282685,1.22364,0.812781,0.943436,0.921153,1.716371,0.020001,1.074308,102,11871.61,201
2025-01-19,1.549463,1.105505,1.218987,0.81278,0.943436,0.879847,1.408748,0.02,1.074411,84,9021.41,174
2025-01-20,1.550757,0.896186,1.214178,0.81278,0.943436,0.996755,1.289728,0.02,1.074514,77,9726.06,137
2025-01-21,1.552056,0.857418,1.209215,0.81278,0.943436,0.935648,1.15452,0.02,1.074617,69,7971.68,138
2025-01-22,1.55336,0.857418,1.204101,0.81278,0.943436,1.008212,1.239838,0.02,1.07472,74,8292.61,146
2025-01-23,1.554669,0.896186,1.198842,0.81278,0.943436,1.03944,1.331321,0.02,1.074823,79,9583.15,163
2025-01-24,1.555983,1.105505,1.193441,0.81278,0.943436,0.85013,1.338248,0.02,1.074926,79,8161.04,177
2025-01-25,1.557302,1.282685,1.187901,0.81278,0.943436,0.874516,1.591206,0.02,1.075029,94,10721.18,179
2025-01-26,1.558627,1.105505,1.182229,0.81278,0.943436,1.177551,1.83937,0.02,1.075132,109,12711.84,205
2025-01-27,1.559956,0.896186,1.176427,0.81278,0.943436,0.885062,1.116181,0.02,1.075235,66,6783.62,116
2025-01-28,1.56129,0.857418,1.170501,0.81278,0.943436,0.694123,0.834007,0.02,1.075338,50,5092.47,98
2025-01-29,1.56263,0.857418,1.164455,0.81278,0.943436,0.662345,0.792394,0.02,1.075441,47,5045.57,89
2025-01-30,1.563974,0.896186,1.158294,0.81278,0.943436,0.865063,1.07691,0.02,1.075544,64,6669.96,132
2025-01-31,1.565323,1.105505,1.152025,0.81278,1.742064,0.950062,2.681733,0.2,1.075647,159,14423.62,314
2025-02-01,1.566678,1.282685,1.14565,0.81278,1.558782,0.960132,2.800532,0.158691,1.07575,166,16937.6,323
2025-02-02,1.568037,1.105505,1.139177,0.81278,1.417562,1.176584,2.676984,0.126862,1.075854,159,14351.3,331
2025-02-03,1.569402,0.896186,1.132609,0.81278,1.308752,0.705522,1.195511,0.102337,1.075957,71,8525.41,145
2025-02-04,1.570771,0.857418,1.125954,0.812781,1.224913,0.934381,1.410683,0.083442,1.07606,84,8878.88,178
2025-02-05,1.572146,0.857418,1.119215,0.812799,1.160315,1.227704,1.746836,0.068886,1.076163,104,11285.48,189
2025-02-06,1.573525,0.896186,1.1124,0.812943,1.110542,0.902706,1.278422,0.057697,1.076266,76,8085.86,151
2025-02-07,1.574909,1.105505,1.105512,0.813846,1.072192,0.906759,1.522953,0.049239,1.076369,90,8577.05,184
2025-02-08,1.576299,1.282685,1.098559,0.818197,1.042643,0.858792,1.627283,0.043471,1.076472,97,10963.97,171
2025-02-09,1.577693,1.105505,1.091545,0.834206,1.019875,0.824934,1.336177,0.041622,1.076575,79,8267.09,152
2025-02-10,1.579093,0.896186,1.084476,0.878778,1.002333,0.885692,1.197291,0.046808,1.076679,71,9036.37,136
2025-02-11,1.580497,0.857418,1.077359,0.971102,0.988816,1.180973,1.655644,0.062693,1.076782,98,9245.09,188
2025-02-12,1.581906,0.857418,1.070198,1.108565,0.978402,1.388853,2.186614,0.088534,1.076885,130,13510.48,241
2025-02-13,1.583321,0.896186,1.062999,1.243145,0.970377,1.061294,1.93107,0.114322,1.076988,115,12517.2,222
2025-02-14,1.58474,1.105505,1.055768,1.300447,0.964194,1.351512,3.134471,0.124679,1.077091,186,18878.21,374
2025-02-15,1.586164,1.282685,1.048512,1.243145,0.95943,1.111414,2.827822,0.111855,1.077195,168,17521.5,324
2025-02-16,1.587593,1.105505,1.041234,1.108565,0.95576,1.342706,2.599793,0.083431,1.077298,154,16499.63,319
2025-02-17,1.589027,0.896186,1.033941,0.971102,0.952931,1.087661,1.48199,0.054605,1.077401,88,7239.68,147
2025-02-18,1.590466,0.857418,1.026639,0.878778,1.326106,1.044904,1.704782,0.215183,1.077504,101,8710.62,199
2025-02-19,1.59191,0.857418,1.019332,0.834206,1.198971,1.067184,1.485075,0.145502,1.077608,88,8243.76,179
2025-02-20,1.593358,0.896186,1.012026,0.818197,1.114154,1.638985,2.159142,0.101874,1.077711,128,12492.18,247
2025-02-21,1.594812,1.105505,1.004727,0.813846,1.057549,1.34365,2.048553,0.074091,1.077814,122,13161.61,226
2025-02-22,1.59627,1.282685,0.997439,0.812943,1.019759,0.992284,1.679989,0.055979,1.077917,100,11210.99,198
2025-02-23,1.597734,1.105505,0.990168,0.812799,0.99452,1.147281,1.62196,0.043996,1.078021,96,9710.66,192
2025-02-24,1.599202,0.896186,0.982919,0.812781,0.977654,0.988792,1.106836,0.03602,1.078124,66,7915.66,134
2025-02-25,1.600675,0.857418,0.975697,0.81278,0.966378,0.920833,0.968526,0.030702,1.078227,57,6924.35,134
2025-02-26,1.602153,0.857418,0.968506,0.81278,0.958833,1.10759,1.148402,0.027153,1.078331,68,7519.96,143
2025-02-27,1.603636,0.896186,0.961351,0.81278,0.953782,1.035927,1.109525,0.024784,1.078434,66,9572.54,137
2025-02-28,1.605123,1.105505,0.954237,0.81278,0.950398,1.050198,1.373645,0.023201,1.078537,82,8935.58,166
2025-03-01,1.606616,1.282685,0.947168,0.81278,0.948127,1.014211,1.525551,0.022144,1.078641,91,10318.4,180
2025-03-02,1.608113,1.105505,0.94015,0.81278,0.946603,1.051543,1.352202,0.021437,1.078744,80,8801.05,156
2025-03-03,1.609615,0.896186,0.933185,0.81278,0.945578,1.079132,1.116432,0.020964,1.078847,66,7886.17,134
2025-03-04,1.611122,0.857418,0.926278,0.81278,0.944888,0.764307,0.751075,0.020648,1.078951,45,4291.59,73
2025-03-05,1.612634,0.857418,0.919433,0.81278,0.944423,1.000704,0.976547,0.020436,1.079054,58,6746.98,120
2025-03-06,1.61415,0.896186,0.912655,0.81278,0.944108,0.858931,0.870165,0.020294,1.079158,52,5637.22,107
2025-03-07,1.615671,1.105505,0.905946,0.81278,0.943895,0.759935,0.943385,0.020198,1.079261,56,5041.15,98
2025-03-08,1.617197,1.282685,0.899311,0.81278,0.943751,0.895865,1.281933,0.020134,1.079364,76,9734.81,161
2025-03-09,1.618728,1.105505,0.892752,0.81278,0.943653,0.969448,1.187886,0.020091,1.079468,71,7405.94,124
2025-03-10,1.620263,0.896186,0.886274,0.81278,0.943586,0.886982,0.875429,0.020062,1.079571,52,6314.68,100
2025-03-11,1.621803,0.857418,0.87988,0.81278,0.94354,1.08053,1.013874,0.020042,1.079675,60,6267.37,127
2025-03-12,1.623348,0.857418,0.873572,0.81278,0.943508,0.835951,0.779475,0.020029,1.079778,46,6133.57,103
2025-03-13,1.624897,0.896186,0.867353,0.81278,0.943487,0.879119,0.851484,0.02002,1.079882,51,5950.97,110
2025-03-14,1.626451,1.105505,0.861227,0.81278,0.943472,0.871202,1.034523,0.020014,1.079985,61,7399.28,112
2025-03-15,1.62801,1.282685,0.855197,0.81278,0.943461,0.941418,1.289205,0.020009,1.080089,77,8234.55,156
2025-03-16,1.629574,1.105505,0.849264,0.81278,0.943454,1.015661,1.191569,0.020006,1.080192,71,6618.51,130
2025-03-17,1.631142,0.896186,0.843431,0.81278,0.943449,0.860061,0.81313,0.020005,1.080296,48,5408.31,99
2025-03-18,1.632714,0.857418,0.837701,0.81278,0.943445,1.05197,0.945987,0.020003,1.080399,56,6663.51,107
2025-03-19,1.634292,0.857418,0.832076,0.81278,0.943443,1.022293,0.914006,0.020002,1.080503,54,6785.51,118
2025-03-20,1.635874,0.896186,0.826558,0.81278,0.943441,0.755047,0.701589,0.020002,1.080606,42,4347.12,101
2025-03-21,1.63746,1.105505,0.821149,0.81278,0.94344,0.672319,0.766329,0.020001,1.08071,45,4407.87,89
2025-03-22,1.639051,1.282685,0.815851,0.81278,0.943439,0.864216,1.136664,0.020001,1.080813,67,7375.39,132
2025-03-23,1.640647,1.105505,0.810665,0.81278,0.943438,0.914551,1.031124,0.020001,1.080917,61,5765.05,105
2025-03-24,1.642247,0.896186,0.805594,0.81278,0.943437,0.949432,0.863183,0.02,1.081021,51,6078.37,96
2025-03-25,1.643852,0.857418,0.800639,0.81278,0.943437,0.972891,0.841864,0.02,1.081124,50,5332.58,104
2025-03-26,1.645461,0.857418,0.795801,0.81278,0.943437,1.019243,0.877502,0.02,1.081228,52,5640.12,110
2025-03-27,1.647075,0.896186,0.791081,0.81278,0.943437,1.154396,1.033648,0.02,1.081331,61,5463.65,109
2025-03-28,1.648693,1.105505,0.786482,0.81278,0.943436,0.885672,0.973526,0.02,1.081435,58,7042.73,131
2025-03-29,1.650316,1.282685,0.782004,0.81278,0.943436,0.799894,1.015345,0.02,1.081539,60,6502.96,128
2025-03-30,1.651943,1.105505,0.777648,0.81278,0.943436,0.78103,0.850534,0.02,1.081642,50,5760.32,112
2025-03-31,1.653574,0.896186,0.773415,0.812781,0.943436,0.952825,0.837401,0.020001,1.081746,50,5127.62,105
2025-04-01,1.65521,0.857418,0.769306,0.812784,0.943436,1.178864,0.986953,0.020002,1.08185,59,5965.34,136
2025-04-02,1.656851,0.857418,0.765322,0.812794,0.943436,0.98789,0.823611,0.020006,1.081953,49,3842.53,82
2025-04-03,1.658496,0.896186,0.761464,0.812823,0.943436,0.680895,0.59095,0.020018,1.082057,35,3640.68,73
2025-04-04,1.660145,1.105505,0.757732,0.812902,0.943436,0.673651,0.718468,0.02005,1.082161,43,3832.87,73
2025-04-05,1.661798,1.282685,0.754126,0.813103,0.943436,0.764718,0.942978,0.020133,1.082264,56,5073.48,113
2025-04-06,1.663456,1.105505,0.750648,0.81358,0.943436,0.833095,0.882705,0.020328,1.082368,52,4817.52,92
2025-04-07,1.665118,0.896186,0.747298,0.81464,0.943436,0.877876,0.7524,0.020763,1.082472,45,4163.4,75
2025-04-08,1.666785,0.857418,0.744076,0.816843,1.537581,0.956062,1.276887,0.201666,1.082575,76,6129.81,150
2025-04-09,1.668456,0.857418,0.740983,0.821116,1.413296,0.934654,1.149752,0.165766,1.082679,68,5669.99,127
2025-04-10,1.670131,0.896186,0.738018,0.828849,1.315009,1.137115,1.369066,0.139161,1.082783,81,7395.73,158
2025-04-11,1.67181,1.105505,0.735182,0.841878,1.237282,0.940376,1.330949,0.120956,1.082887,79,7370.19,169
2025-04-12,1.673494,1.282685,0.732475,0.862278,1.175814,0.855655,1.364021,0.110701,1.082991,81,8276.77,178
2025-04-13,1.675181,1.105505,0.729897,0.891879,1.127204,1.012158,1.375437,0.108113,1.083094,82,7945.05,162
2025-04-14,1.676873,0.896186,0.727448,0.931521,1.088763,0.793692,0.879991,0.112726,1.083198,52,4566.61,92
2025-04-15,1.67857,0.857418,0.725128,0.980232,1.058363,0.972785,1.05324,0.123493,1.083302,63,5987.96,120
2025-04-16,1.68027,0.857418,0.722937,1.034619,1.034322,1.000586,1.115225,0.138514,1.083406,66,5157.07,123
2025-04-17,1.681974,0.896186,0.720875,1.088863,1.01531,0.97334,1.169268,0.155001,1.08351,69,5830.34,131
2025-04-18,1.683683,1.105505,0.718941,1.135553,1.000275,1.250403,1.900601,0.169594,1.083613,113,12996.07,261
2025-04-19,1.685396,1.282685,0.717136,1.167277,0.988385,0.980031,1.752925,0.179003,1.083717,104,8218.99,211
2025-04-20,1.687112,1.105505,0.715459,1.17853,0.978983,1.34529,2.071195,0.180769,1.083821,123,11362.13,267
2025-04-21,1.688833,0.896186,0.71391,1.167277,0.971547,1.06705,1.307528,0.173901,1.083925,78,6988.91,162
2025-04-22,1.690558,0.857418,0.712488,1.135553,0.965667,0.840454,0.951808,0.159109,1.084029,57,4940.31,108
2025-04-23,1.692287,0.857418,0.711193,1.088863,0.961016,0.946029,1.021557,0.138552,1.084133,61,6040.78,121
2025-04-24,1.69402,0.896186,0.710025,1.034619,0.957339,0.830395,0.886586,0.115192,1.084237,53,5583.52,103
2025-04-25,1.695757,1.105505,0.708983,0.980232,0.954431,0.832893,1.035673,0.092006,1.08434,61,5629.5,118
2025-04-26,1.697497,1.282685,0.708067,0.931521,0.952131,0.990428,1.354302,0.071332,1.084444,80,7224.99,157
2025-04-27,1.699242,1.105505,0.707276,0.891879,0.950312,1.077643,1.213533,0.054523,1.084548,72,7201.51,130
2025-04-28,1.700991,0.896186,0.706609,0.862279,0.948874,0.930339,0.81993,0.041948,1.084652,49,4610.38,104
2025-04-29,1.702743,0.857418,0.706067,0.841882,0.947736,1.124785,0.925116,0.033238,1.084756,55,4954.0,109
2025-04-30,1.7045,0.857418,0.705647,0.828875,0.946837,1.233082,0.998007,0.027627,1.08486,59,5962.71,116
2025-05-01,1.70626,0.896186,0.705351,0.821253,0.946125,1.327737,1.11272,0.024267,1.084964,66,6658.1,126
2025-05-02,1.708024,1.105505,0.705176,0.817466,0.945563,1.189386,1.224151,0.022464,1.085068,73,7584.71,155
2025-05-03,1.709792,1.282685,0.705122,0.817068,0.945118,1.296834,1.548661,0.02187,1.085172,92,9725.62,191
2025-05-04,1.711564,1.105505,0.705189,0.821643,0.944766,0.821973,0.851381,0.022715,1.085276,51,5237.12,98
2025-05-05,1.713339,0.896186,0.705375,0.835915,0.944488,0.885687,0.757356,0.026065,1.08538,45,3803.9,79
2025-05-06,1.715119,0.857418,0.70568,0.867901,0.944268,0.837309,0.712108,0.033836,1.085484,42,4051.31,86
2025-05-07,1.716901,0.857418,0.706103,0.925815,0.944094,0.951796,0.864747,0.048021,1.085588,51,5158.55,108
2025-05-08,1.718688,0.896186,0.706642,1.010605,0.943956,0.897566,0.931955,0.068839,1.085692,55,6585.33,131
2025-05-09,1.720478,1.105505,0.707298,1.107884,0.943847,0.934396,1.314434,0.092741,1.085796,78,7267.51,157
2025-05-10,1.722272,1.282685,0.708068,1.187926,0.943761,1.288171,2.259028,0.112411,1.0859,134,12521.04,267
2025-05-11,1.72407,1.105505,0.708952,1.21917,0.943693,1.059782,1.64757,0.120078,1.086004,98,9592.02,209
2025-05-12,1.725871,0.896186,0.709949,1.187925,0.943639,1.080273,1.329726,0.112373,1.086108,79,8328.45,164
2025-05-13,1.727676,0.857418,0.711058,1.107879,0.943597,0.987168,1.087001,0.092664,1.086212,65,6370.91,117
2025-05-14,1.729484,0.857418,0.712277,1.010591,0.943563,1.001701,1.008888,0.068714,1.086316,60,7530.03,141
2025-05-15,1.731296,0.896186,0.713606,0.925771,0.943537,0.996376,0.963637,0.047834,1.086421,57,5490.83,106
2025-05-16,1.733111,1.105505,0.715043,0.867778,0.943516,1.062682,1.192011,0.033558,1.086525,71,7987.41,137
2025-05-17,1.73493,1.282685,0.716586,0.835592,0.943499,1.210226,1.521502,0.025633,1.086629,90,8534.33,183
2025-05-18,1.736752,1.105505,0.718236,0.820843,0.943486,1.361472,1.454016,0.021999,1.086733,86,9123.46,177
2025-05-19,1.738578,0.896186,0.719989,0.815208,0.943475,1.160994,1.001722,0.02061,1.086837,59,6639.9,118
2025-05-20,1.740407,0.857418,0.721845,0.813403,0.943467,1.145087,0.946582,0.020163,1.086941,56,6700.79,111
2025-05-21,1.742239,0.857418,0.723802,0.812916,0.943461,0.877919,0.728022,0.020041,1.087045,43,4408.06,90
2025-05-22,1.744075,0.896186,0.72586,0.812805,0.943455,0.938128,0.81618,0.020012,1.08715,48,4530.45,100
2025-05-23,1.745914,1.105505,0.728015,0.812784,0.943451,1.120134,1.206947,0.020006,1.087254,72,7614.84,149
2025-05-24,1.747756,1.282685,0.730267,0.81278,0.943448,1.178651,1.47965,0.020004,1.087358,88,9933.62,167
2025-05-25,1.749602,1.105505,0.732615,0.81278,0.943446,1.087757,1.181944,0.020003,1.087462,70,7962.99,132
2025-05-26,1.751451,0.896186,0.735055,0.81278,0.943444,1.17019,1.035288,0.020002,1.087566,61,6682.09,132
2025-05-27,1.753303,0.857418,0.737587,0.81278,0.943442,1.131378,0.961965,0.020002,1.087671,57,5535.17,114
2025-05-28,1.755158,0.857418,0.74021,0.81278,0.943441,1.243558,1.062227,0.020001,1.087775,63,7609.65,125
2025-05-29,1.757017,0.896186,0.74292,0.81278,0.94344,1.12135,1.005875,0.020001,1.087879,60,5454.52,113
2025-05-30,1.758878,1.105505,0.745716,0.81278,0.943439,0.981814,1.091656,0.020001,1.087983,65,7571.27,137
2025-05-31,1.760743,1.282685,0.748597,0.81278,0.943438,1.039547,1.347702,0.020001,1.088088,80,8865.79,159
2025-06-01,1.762611,1.105505,0.751559,0.81278,0.943438,0.649995,0.729922,0.020001,1.088192,43,4442.42,90
2025-06-02,1.764481,0.896186,0.754602,0.81278,0.943437,0.90618,0.829151,0.02,1.088296,49,5197.1,107
2025-06-03,1.766355,0.857418,0.757723,0.81278,0.943437,0.556308,0.489534,0.02,1.0884,29,2905.33,57
2025-06-04,1.768232,0.857418,0.76092,0.81278,0.943437,0.62582,0.553613,0.02,1.088505,33,4408.86,76
2025-06-05,1.770112,0.896186,0.76419,0.81278,0.943437,0.903518,0.839891,0.02,1.088609,50,6296.93,108
2025-06-06,1.771995,1.105505,0.767532,0.81278,0.943437,1.031417,1.189158,0.02,1.088713,71,7465.87,143
2025-06-07,1.77388,1.282685,0.770944,0.81278,0.943436,0.84491,1.136482,0.02,1.088818,67,7796.57,142
2025-06-08,1.775769,1.105505,0.774422,0.81278,0.943436,0.842955,0.982685,0.02,1.088922,58,5616.18,123
2025-06-09,1.77766,0.896186,0.777964,0.81278,0.943436,1.150843,1.093724,0.02,1.089026,65,7097.73,114
2025-06-10,1.779554,0.857418,0.781569,0.81278,0.943436,0.971901,0.888748,0.02,1.089131,53,5469.71,118
2025-06-11,1.781451,0.857418,0.785233,0.81278,0.943436,1.378596,1.267907,0.02,1.089235,75,7294.13,141
2025-06-12,1.783351,0.896186,0.788954,0.81278,0.943436,1.112887,1.076026,0.02,1.089339,64,6110.25,138
2025-06-13,1.785253,1.105505,0.792729,0.81278,0.943436,1.097971,1.317228,0.02,1.089444,78,7211.76,148
2025-06-14,1.787158,1.282685,0.796556,0.81278,0.943436,1.309862,1.834044,0.02,1.089548,109,11429.28,208
2025-06-15,1.789066,1.105505,0.800432,0.81278,0.943436,1.115144,1.353715,0.02,1.089653,80,9546.48,149
2025-06-16,1.790976,0.896186,0.804354,0.81278,0.943436,0.889394,0.88047,0.02,1.089757,52,4861.84,96
2025-06-17,1.792889,0.857418,0.80832,0.81278,0.943436,0.93932,0.895011,0.02,1.089862,53,5616.33,104
2025-06-18,1.794805,0.857418,0.812326,0.81278,0.943436,0.968144,0.928038,0.02,1.089966,55,5225.29,111
2025-06-19,1.796723,0.896186,0.816371,0.81278,0.943436,0.801712,0.808109,0.02,1.09007,48,4488.76,96
2025-06-20,1.798643,1.105505,0.82045,0.81278,0.943436,0.88619,1.108587,0.02,1.090175,66,7152.58,127
2025-06-21,1.800567,1.282685,0.824562,0.81278,0.943436,0.85329,1.246046,0.02,1.090279,74,7675.27,163
2025-06-22,1.802492,1.105505,0.828703,0.81278,0.943436,1.080999,1.36881,0.02,1.090384,81,8378.73,164
2025-06-23,1.80442,0.896186,0.83287,0.81278,0.943436,1.027696,1.061361,0.02,1.090488,63,6869.63,148
2025-06-24,1.80635,0.857418,0.837061,0.81278,0.943436,0.96276,0.957095,0.02,1.090593,57,6240.58,113
2025-06-25,1.808283,0.857418,0.841272,0.81278,0.943436,0.966257,0.966437,0.02,1.090697,57,5618.08,137
2025-06-26,1.810218,0.896186,0.8455,0.81278,0.943436,1.016434,1.069073,0.02,1.090802,63,5924.25,122
2025-06-27,1.812155,1.105505,0.849743,0.812781,0.943436,1.09749,1.432616,0.02,1.090906,85,8551.27,172
2025-06-28,1.814095,1.282685,0.853997,0.812785,0.943436,0.884789,1.34823,0.020002,1.091011,80,8992.87,172
2025-06-29,1.816037,1.105505,0.858259,0.8128,0.943436,0.815395,1.077377,0.020007,1.091115,64,5628.9,109
2025-06-30,1.817981,0.896186,0.862527,0.81285,0.943436,1.093094,1.177989,0.020026,1.09122,70,7475.39,142
2025-07-01,1.819927,0.857418,0.866797,0.813011,0.943436,0.964858,1.001006,0.020084,1.091325,59,6141.08,124
2025-07-02,1.821875,0.857418,0.871067,0.813477,0.943436,0.79453,0.829719,0.020252,1.091429,49,5282.19,91
